effect,dataset,model,seed,estimate,n_subjects_total,n_subjects_available
calibration_iso_brier,wisdm_watch_accel,cnn1d,20260917,-0.010184681222750963,50,50
calibration_iso_brier,wisdm_watch_accel,cnn1d,20260918,-0.009715610765960805,50,50
calibration_iso_brier,wisdm_watch_accel,cnn1d,20260919,-0.020042795435958643,50,50
calibration_iso_brier,wisdm_watch_accel,cnn1d,20260920,-0.007711560090485186,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260911,-0.00670625552735447,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260912,-0.0014317810866233348,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260913,-0.007352266450909188,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260914,-0.004719978440728979,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260915,-0.005435090498947812,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260916,-0.003967552419079575,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260917,-0.00350994084072718,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260918,-0.007958299988837462,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260919,-0.012476125718456079,50,50
calibration_iso_brier,wisdm_watch_accel,extra_trees,20260920,-0.004270176372579314,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.04574012818377173,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.05035403914473007,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.04831467369245551,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.05183465706244311,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.05125178780085902,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.047955254346512516,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.047664751311695695,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.05669039534576499,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.0565489010454834,50,50
calibration_iso_brier,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.05885198418500673,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260911,0.007192438549427198,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260912,0.006884893669489082,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260913,0.007630837612729119,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260914,0.0029748091038008517,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260915,0.003915275125128805,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260916,0.00592462225582383,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260917,0.007265704866848731,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260918,-0.001073773439671566,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260919,-0.00269603534989721,50,50
calibration_iso_brier,wisdm_watch_accel,logistic,20260920,-0.0003831288034503433,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260911,-0.0035141254895620128,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260912,0.002602877304011966,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260913,-0.007464315615089117,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260914,-0.0027102217571835295,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260915,-0.004488549892454294,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260916,-0.0046187215194597574,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260917,-0.006181728387081579,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260918,-0.006638788956075737,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260919,-0.0141493895282574,50,50
calibration_iso_brier,wisdm_watch_accel,random_forest,20260920,-0.0045508630798565776,50,50
calibration_iso_ece_15,uci_har,cnn1d,20260911,0.007320152363850563,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260912,0.0046840584187523146,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260913,0.0033506210300923377,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260914,0.006872007171558263,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260915,0.003334806281027294,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260916,0.01239909181521467,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260917,0.017834114250785287,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260918,0.014017941525336076,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260919,0.01414645032137513,30,30
calibration_iso_ece_15,uci_har,cnn1d,20260920,0.011844380644645724,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260911,-0.09562463807097978,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260912,-0.10021370882842699,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260913,-0.09780529556767352,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260914,-0.10094337964095611,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260915,-0.10000214122032441,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260916,-0.09718931127597236,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260917,-0.10212342384866871,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260918,-0.09603899917468615,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260919,-0.0969718246568507,30,30
calibration_iso_ece_15,uci_har,extra_trees,20260920,-0.09803981374882134,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260911,0.0009839523750125958,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260912,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260913,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260914,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260915,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260916,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260917,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260918,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260919,0.0009839523750125958,30,30
calibration_iso_ece_15,uci_har,hist_gradient_boosting,20260920,-0.006325629036272999,30,30
calibration_iso_ece_15,uci_har,logistic,20260911,0.008672672079841544,30,30
calibration_iso_ece_15,uci_har,logistic,20260912,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260913,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260914,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260915,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260916,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260917,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260918,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,logistic,20260919,0.008672672079841544,30,30
calibration_iso_ece_15,uci_har,logistic,20260920,0.010527555983322992,30,30
calibration_iso_ece_15,uci_har,random_forest,20260911,-0.050550380276797584,30,30
calibration_iso_ece_15,uci_har,random_forest,20260912,-0.05503541847369997,30,30
calibration_iso_ece_15,uci_har,random_forest,20260913,-0.0502469382071622,30,30
calibration_iso_ece_15,uci_har,random_forest,20260914,-0.049208557417598615,30,30
calibration_iso_ece_15,uci_har,random_forest,20260915,-0.051209111012519216,30,30
calibration_iso_ece_15,uci_har,random_forest,20260916,-0.050462924083331424,30,30
calibration_iso_ece_15,uci_har,random_forest,20260917,-0.049233146197732676,30,30
calibration_iso_ece_15,uci_har,random_forest,20260918,-0.056803674685421704,30,30
calibration_iso_ece_15,uci_har,random_forest,20260919,-0.0526510231901438,30,30
calibration_iso_ece_15,uci_har,random_forest,20260920,-0.05398840319176086,30,30
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260911,-0.003308662337026772,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260912,0.0073256034089388584,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260913,0.02233477409879617,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260914,0.0009971198360187526,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260915,-0.0017087494208701131,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260916,-0.011436076344877377,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260917,-0.0017487345531187885,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260918,0.007903181429060735,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260919,-0.0036676396230620107,50,50
calibration_iso_ece_15,wisdm_watch_accel,cnn1d,20260920,0.002623932610019504,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260911,-0.025151026245659236,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260912,-0.01999773316989101,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260913,-0.0265100413984712,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260914,-0.022020115968189605,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260915,-0.019481199814152982,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260916,-0.014348575045557746,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260917,-0.018989587369861272,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260918,-0.01350274861905197,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260919,-0.02331753522391454,50,50
calibration_iso_ece_15,wisdm_watch_accel,extra_trees,20260920,-0.01899844675763984,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.0761775450407944,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.08361410638391926,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.08273590927443093,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.07350686585368611,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.0844661113908233,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.08039935425815413,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.08054584202478185,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.08882834287506057,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.08705225486081272,50,50
calibration_iso_ece_15,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.09163988174494402,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260911,0.01708931612647767,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260912,0.017713380642777447,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260913,0.024191350081798967,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260914,0.016430203825175772,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260915,0.016639319878816096,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260916,0.02649279374700785,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260917,0.01947754108835553,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260918,0.010752755294179872,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260919,0.009454610177052774,50,50
calibration_iso_ece_15,wisdm_watch_accel,logistic,20260920,0.01881911714167285,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260911,-0.024223670759625393,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260912,-0.009826939347822026,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260913,-0.024000810852674522,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260914,-0.01788313039562881,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260915,-0.025075885968027248,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260916,-0.021271408628337776,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260917,-0.014179498011557955,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260918,-0.012966902189788023,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260919,-0.01915369439641558,50,50
calibration_iso_ece_15,wisdm_watch_accel,random_forest,20260920,-0.0154631538804751,50,50
calibration_iso_macro_f1,uci_har,cnn1d,20260911,-0.0013873689624535983,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260912,0.0048886521043963295,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260913,0.0010511568410123129,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260914,-0.01427726198963627,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260915,-0.006522891121108265,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260916,-0.00032160172014943366,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260917,-0.003678086439839612,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260918,0.0017169895054668038,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260919,-0.014246427029535642,30,30
calibration_iso_macro_f1,uci_har,cnn1d,20260920,-0.009330118166969685,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260911,0.00234815075945665,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260912,-0.0005607140566919911,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260913,-0.0014863724878240836,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260914,-0.0010084236163235617,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260915,0.0017360859543776308,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260916,9.632629479483512e-06,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260917,-0.0011273498029747272,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260918,-0.0003097166825552796,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260919,-0.0037445160766078254,30,30
calibration_iso_macro_f1,uci_har,extra_trees,20260920,-0.0006263163706976882,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260911,-0.0057531557970040914,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260912,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260913,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260914,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260915,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260916,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260917,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260918,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260919,-0.0057531557970040914,30,30
calibration_iso_macro_f1,uci_har,hist_gradient_boosting,20260920,-0.0001920429330101947,30,30
calibration_iso_macro_f1,uci_har,logistic,20260911,-0.005280327792901163,30,30
calibration_iso_macro_f1,uci_har,logistic,20260912,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260913,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260914,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260915,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260916,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260917,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260918,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,logistic,20260919,-0.005280327792901163,30,30
calibration_iso_macro_f1,uci_har,logistic,20260920,-0.006327510186608117,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260911,-0.0029064042563168857,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260912,-0.006588327492686075,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260913,-0.00697519830609035,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260914,-0.006069986006451204,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260915,-0.007802045335596471,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260916,-0.006137144024818149,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260917,-0.006559214091106243,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260918,-0.0055544427398582456,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260919,-0.006138741892035541,30,30
calibration_iso_macro_f1,uci_har,random_forest,20260920,-0.006407533051632408,30,30
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260911,0.017876984601526424,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260912,0.0080223775842701,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260913,0.007541701712500686,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260914,0.022492920204963057,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260915,0.016723643222611162,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260916,-0.003901628735644359,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260917,0.005631763913917185,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260918,0.022474223322139816,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260919,0.018054620116168468,50,50
calibration_iso_macro_f1,wisdm_watch_accel,cnn1d,20260920,-0.0020272575803319016,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260911,-0.010093484367407368,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260912,-0.006982049758390515,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260913,-0.006521789367978385,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260914,-0.013571260400628862,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260915,-0.015097681067197808,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260916,-0.013122024511194789,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260917,-0.00906040353214557,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260918,-0.005230276210536551,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260919,-0.0057254649218181665,50,50
calibration_iso_macro_f1,wisdm_watch_accel,extra_trees,20260920,-0.009611589923670519,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.005379972709879948,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.0038618786191221338,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.002962458812001596,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260914,-0.0038616169786248287,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260915,-0.002291211172075468,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260916,-0.007247041625913403,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260917,-0.006442578558211447,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260918,-0.00516301984812403,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260919,-0.006313457823396406,50,50
calibration_iso_macro_f1,wisdm_watch_accel,hist_gradient_boosting,20260920,-0.0023695439696719083,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260911,-0.012468643189717219,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260912,-0.012725494182989466,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260913,-0.00660917448645113,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260914,-0.007839330757992449,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260915,-0.010287801979057482,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260916,-0.007733160427711977,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260917,-0.016143764387995013,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260918,-0.012142585082865955,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260919,-0.01031280738162455,50,50
calibration_iso_macro_f1,wisdm_watch_accel,logistic,20260920,-0.012168985975790605,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260911,-0.013915145778892102,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260912,-0.014319561250628028,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260913,-0.009975581449012318,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260914,-0.015293002696962252,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260915,-0.011431265244782456,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260916,-0.013532304209803172,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260917,-0.006638620235198472,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260918,-0.0026485605443992565,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260919,-0.0036455814953493234,50,50
calibration_iso_macro_f1,wisdm_watch_accel,random_forest,20260920,-0.009315019561816629,50,50
calibration_temp_brier,uci_har,cnn1d,20260911,0.003908735504882436,30,30
calibration_temp_brier,uci_har,cnn1d,20260912,0.001357007703985082,30,30
calibration_temp_brier,uci_har,cnn1d,20260913,0.0038347170540581612,30,30
calibration_temp_brier,uci_har,cnn1d,20260914,0.0018850413460465014,30,30
calibration_temp_brier,uci_har,cnn1d,20260915,0.003818938014337851,30,30
calibration_temp_brier,uci_har,cnn1d,20260916,0.007439187722488306,30,30
calibration_temp_brier,uci_har,cnn1d,20260917,0.006671562632333047,30,30
calibration_temp_brier,uci_har,cnn1d,20260918,0.005294354977005914,30,30
calibration_temp_brier,uci_har,cnn1d,20260919,0.003504183439604561,30,30
calibration_temp_brier,uci_har,cnn1d,20260920,-0.0027729148950582988,30,30
calibration_temp_brier,uci_har,extra_trees,20260911,-0.04093274064294397,30,30
calibration_temp_brier,uci_har,extra_trees,20260912,-0.042893488299258806,30,30
calibration_temp_brier,uci_har,extra_trees,20260913,-0.04267495322346818,30,30
calibration_temp_brier,uci_har,extra_trees,20260914,-0.04279247244923689,30,30
calibration_temp_brier,uci_har,extra_trees,20260915,-0.042085224632613195,30,30
calibration_temp_brier,uci_har,extra_trees,20260916,-0.042109059879477224,30,30
calibration_temp_brier,uci_har,extra_trees,20260917,-0.043164734880916794,30,30
calibration_temp_brier,uci_har,extra_trees,20260918,-0.04267271136876464,30,30
calibration_temp_brier,uci_har,extra_trees,20260919,-0.04096130720477444,30,30
calibration_temp_brier,uci_har,extra_trees,20260920,-0.04153681334384163,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260911,-0.007621339769761509,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260912,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260913,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260914,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260915,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260916,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260917,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260918,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260919,-0.007621339769761509,30,30
calibration_temp_brier,uci_har,hist_gradient_boosting,20260920,-0.009855987133214035,30,30
calibration_temp_brier,uci_har,logistic,20260911,-0.0001856371523294254,30,30
calibration_temp_brier,uci_har,logistic,20260912,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260913,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260914,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260915,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260916,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260917,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260918,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,logistic,20260919,-0.0001856371523294254,30,30
calibration_temp_brier,uci_har,logistic,20260920,0.0010820854519803602,30,30
calibration_temp_brier,uci_har,random_forest,20260911,-0.02154940352899452,30,30
calibration_temp_brier,uci_har,random_forest,20260912,-0.021695506470720997,30,30
calibration_temp_brier,uci_har,random_forest,20260913,-0.020367510215351315,30,30
calibration_temp_brier,uci_har,random_forest,20260914,-0.020698843936404927,30,30
calibration_temp_brier,uci_har,random_forest,20260915,-0.020219508327491316,30,30
calibration_temp_brier,uci_har,random_forest,20260916,-0.020945900182172565,30,30
calibration_temp_brier,uci_har,random_forest,20260917,-0.021211583088544938,30,30
calibration_temp_brier,uci_har,random_forest,20260918,-0.02247863456123814,30,30
calibration_temp_brier,uci_har,random_forest,20260919,-0.020668662365191104,30,30
calibration_temp_brier,uci_har,random_forest,20260920,-0.020709665523361346,30,30
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260911,0.021947094701616317,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260912,0.027784676572712795,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260913,0.037558963514063355,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260914,0.014388940593330082,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260915,0.01877125906512081,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260916,0.016270177835812465,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260917,0.020194449975400697,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260918,0.03619900498191132,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260919,0.02736228459120837,50,50
calibration_temp_brier,wisdm_watch_accel,cnn1d,20260920,0.03009157988266991,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260911,0.06619982497782127,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260912,0.08053475430685599,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260913,0.09436091387676489,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260914,0.08179525589469705,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260915,0.08249786982671654,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260916,0.09268159716028525,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260917,0.08982527797383354,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260918,0.07631441508083592,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260919,0.055766545204640645,50,50
calibration_temp_brier,wisdm_watch_accel,extra_trees,20260920,0.06940026066974876,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260911,-0.04536022605453431,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260912,-0.0484423049470427,50,50
calibration_temp_brier,wisdm_watch_accel,hist_gradient_boosting,20260913,-0.047326624134726,50,50
